326;106644;wander;"1) (книж.) странствие  2) бродить; странствовать  3) блуждать (о мыслях, взгляде)  4) ходить (о слухах)  5) заблудиться  6) отклоняться  7) заблуждаться; запутаться, сбиться  8) путаться, путать (в речи, изложении); говорить несвязно, непоследовательно  9) бредить, заговариваться  10) сбивать с толку, с пути  11) извиваться (о реке, дороге и т. п.)"
127;106426;wag;"1) остряк, острослов; шутник  2) взмах  3) махать, размахивать; качать  4) качаться; мотаться  5) болтать (языком)  6) вилять (хвостом)  7) переваливаться, ходить вразвалку  8) двигаться, продвигаться  9) (разг.) прогульщик, лентяй  10) (разг.) прогуливать (особ. уроки)"
3095;118935;wade;"1) переход вброд  2) брод  3) переходить вброд  4) пробираться. идти с трудом (по песку, снегу и т. п.)  5) преодолевать что-либо  6) (in, into) войти (в воду и т. п.)  7) вступить (в спор, борьбу); ввязаться (в разговор)  8) налететь, натолкнуться  9) (разг.) наброситься, накинуться  10) энергично приняться (за что-либо)"
1477;106338;voyage;"1) путешествие (морское или воздушное); плавание, морской переход; полет, перелет; рейс (судна, самолета)  2) странствования; жизненный путь  3) книга или рассказ о путевых впечатлениях  4) путешествовать (по морю, самолетом); плавать, быть в плавании; находиться в полете, совершать полет или перелет  5) блуждать, бродить (о мыслях и т. п.)"
512;105320;velvet;"1) (текст.) бархат  2) вельвет  3) плис  4) бархатистость, бархат  5) (разг.) выигрыш; выгода, прибыль  6) бархатный  7) бархатистый, как бархат  8) густой (о цвете) "
6354;101774;twinkle;"1) мерцание  2) мигание  3) мелькание  4) огонек (в глазах)  5) мгновение  6) мерцать, сверкать  7) моргать; мигать; подмигивать  8) мелькать; быстро двигаться  9) излучать (неровный свет)  10) освещать путь"
7171;118820;trial;"1) испытание, проба  2) (спец.) испытание (в теории вероятностей); опыт (в серии повторных опытов)  3) переживание, испытание; злоключение  4) причина недовольства или раздражения  5) (юр.) (судебное) следствие; судебное разбирательство; суд; слушание дела  6) (юр.) дело, слушаемое в суде; процесс  7) (часто спорт.) попытка  8) (спорт.) предварительные или отборочные соревнования (особенно на беговой дорожке, треке и т. п.)  9) (геол.) разведка  10) пробный  11) испытательный; проверочный  12) контрольный  13) проверяемый; проходящий испытания  14) участвующий в рассмотрении дела в суде  15) слушаемый в суде  16) (грам.) тройственный"
5078;100419;tremble;"1) дрожь; дрожание  2) дрожать, трястись  3) вибрировать  4) (уст.) говорить дрожащим голосом (тж. tremble out)  5) трепетать; страшиться, опасаться  6) (уст.) вызывать трепет (у кого-л.)  7) колыхаться, трепетать; развеваться  8) колебаться, дрожать (о земле, строении и т. п.) "
4362;99692;track;"1) след  2) выслеживание, преследование (преступника, беглеца и т. п.)  3) место, где кто-л. стоит  4) (воен.) трасса  5) (воен.) направляющий рельс  6) (физ.) трек, след (частицы)  7) остаток; признак, след  8) курс, путь  9) курс  10) (ав.) маршрут полета (на карте)  11) жизненный путь; образ жизни; карьера  12) путь, дорога  13) (проселочная) дорога; тропинка, тропа  14) (спорт.) беговая дорожка  15) трек  16) лыжня  17) дорожка (фонограммы); фонограмма  18) (комп.) дорожка  19) (ж-д.) колея, рельсовый путь  20) ширина колеи  21) ход (мыслей); цепь, ряд, вершина (мыслей)  22) (ам.) учебный цикл  23) группа студентов, сформированная по способностям или интересам  24) (спорт.) легкая атлетика  25) соревнования по легкой атлетике  26) (спец.) звено гусеничной цепи, трак  27) гусеница  28) (спец.) направляющее устройство  29) (спец.) расстояние между передними и задними колесами (автомобиля и т. п.)  30) (комп.) перфорация (на ленте)  31) следить, прослеживать; выслеживать  32) идти по обнаруженноми следу  33) прослеживать, устанавливать  34) отслеживать; сопровождать, вести (цель, самолет и т. п.)  35) оставлять следы  36) оставлять следы; наследить, напачкать (тж. track up)  37) нанести или занести (грязь и т. п.)  38) прокладывать путь; намечать курс  39) (ам.) (разг.) пройти, покрыть (расстояние)  40) катиться по колее (о колесах)  41) прокладывать колею, укладывать рельсы  42) ходить; бродить (тж. track about, track around, track up)  43) (мор.) тянуть бечевой  44) (мор.) буксировать"
3425;98722;tire;"1) обод колеса  2) (ам.) шина; покрышка (тж. solid tire, pneumatic tire)  3) (ам.) передник  4) (уст.) одежда  5) (уст.) женский головной убор   6) (ам.) надевать покрышку  7) утомлять  8) утомлять, уставать  9) надоедать, прискучить, наскучить  10) (of) терять интерес; пресыщаться"
6745;113880;tip over;опрокидывать(ся)
3354;98644;tinkle;"1) (тк. в ед. ч.) звон колокольчика; звяканье; звенящий звук  2) (разг.) телефонный звонок  3) звенеть; звякать  4) звонить; бренчать  5) звонить; бить, пробить  6) (редк.) звенеть (в ушах)  7) (дет.) писать"
7124;118773;thump;"1) тяжелый удар (кулаком, дубинкой)  2) глухой звук от удара  3) глухой шум (машины, аппарата и т. п.)  4) наносить тяжелый удар  5) вбивать; выбивать, выстукивать (мелодию и т. п.; (тж.) thump out); барабанить  6) ударяться; биться с глухим шумом  7) (разг.) избивать, колошматить; дубасить  8) тяжело, с шумом двигаться"
7115;118764;throat;"1) горло, гортань, глотка; зев  2) голос  3) горлышко, шейка (сосуда); шейка (музыкального инструмента)  4) узкий проход; горловина  5) (спец.) горловина; зев; короткая соединительная часть (в трубопроводе); расчетный размер (в свету)  6) колошник (домны); горловина (конвертора)  7) (мор.) пятка (гафеля)  8) (геол.) жерло вулкана   9) бормотать  10) напевать хриплым голосом  11) образовывать горловину, проделывать проход"
2733;98019;thresh;"1) пороть, стегать, хлестать; наносить удары  2) (разг.) побить, победить (в борьбе, соревновании); одержать верх; потрепать (в боях)  3) молотить  4) ударять, стучать (по чему-л.); колотить (ногами по воде и т. п.)  5) бить, ударять, хлестать  6) биться  7) метаться  8) (мор.) направлять судно против ветра или течения  9) (мор.) идти против ветра или течения "
2410;97680;thick;"1) гуща  2) центр  3) разгар; пекло  4) (школ.) (разг.) тупица  5) (редк.) чаща, заросли   6) толстый  7) жирный (о шрифте, почерке)  8) (уст.) дородный; плотный; упитанный  9) имеющий такую-то толщину, толщиной в  10) густой  11) (with) заполненный (чем-л.); изобилующий (чем-л.)  12) насыщенный парами, душный (о воздухе)  13) мутный (о жидкости)  14) туманный, хмурый (о погоде)  14) большой, сильный  15) частый, густой  16) повторяющийся много раз; следующий один за другим  17) хриплый; низкий (о голосе)  18) неясный, неразборчивый, невнятный (о речи)  19) (разг.) глуховатый, тугой на ухо  20) подслеповатый  21) (разг.) тупой, глупый  22) (геол.) мощный (о пласте)   23) толсто; толстым слоем  24) густо; обильно  25) в большом количестве, числе  26) часто; быстро  27) неясно, заплетающимся языком   28) (уст.) сгущать  29) (уст.) сгущаться"
7096;118745;tender;"1) няня; сестра; сиделка  2) сторож  3) (диал.) помощник; официант  4) (ам.) механик, оператор  5) (ж-д.) тендер  6) (мор.) посыльное судно  7) (мор.) судно-матка  8) (мор.) плавучая база  9) (мор.) вспомогательное судно  10) переправлять на посыльном судне  11) предложение  12) (юр.) официальное предложение (уплатить долг или выплатить обязательство)  13) сумма, вносимая в уплату долга  14) платежное средство  15) (стр.) заявка на подряд  16) (ком.) тендер, договор-подряд (на весь комплекс работ)  17) предоставлять или вносить (в счет долга); оплачивать (долг)  18) выполнять (обязательство и т. п.)  19) предлагать; представлять; давать, приносить  20) устраивать  21) подавать заявку (на торгах)  22) подавать заявление о подписке (на ценные бумаги)  23) брать подряд (на что-либо)  24) нежный, мягкий, ласковый; любящий  25) мягкий, ненастойчивый  26) мягкий, легкий  27) делающий мягким, нежным  28) такой, от которого можно расчувствоваться  29) заботливый, заботящийся; чуткий, внимательный  30) осторожный  31) слабый  32) хрупкий, ломкий  33) мягкий  34) незрелый; молодой  35) чувствительный; отзывчивый, чуткий  36) болезненный; уязвимый  37) обидчивый; легко ранимый  38) щекотливый, деликатный  39) мягкий, приглушенный (о цвете, свете, звуке)  40) (диал.) жалкий  41) (мор.) валкий, малоостойчивый  42) (уст.) делать мягким, нежным; размягчать  43) (уст.) заботиться; быть внимательным  44) (уст.) оказывать уважение"
8827;91847;stalk;"1) (бот.) стебель, цветоножка; черешок  2) (зоол.) ножка, стебелек  3) стержень  4) высокая дымовая труба  5) длинная прямая часть любого предмета; стволик пера, трубка термометра и т. п.  6) высокая подставка  7) ножка (рюмки и т. п.)  8) тетива лестницы-стремянки  9) (стр.) вертикальная грань подпорной стенки  10) осторожное преследование (дичи, зверя и т. п.)  11) подкрадывание; скрытное продвижение (войск)  12) величавая, торжественная поступь  13) подкрадываться, (крадучись) преследовать; выслеживать  14) скрытно продвигаться; прочесывать  15) (часто пренебр.) шествовать, выступать; шагать, вышагивать  16) распространяться, расползаться (об эпидемии, слухах и т. п.)"
878;96079;tardy;"1) запоздавший, опоздавший; поздний, запоздалый, опаздывающий  2) медлительный; медленный; неспешный  3) в грам. знач. нареч.: с опозданием"
6889;116537;tap;"1) пробка, затычка  2) (выходное) отверстие (бочонка и т. п.)  3) кран (водопроводный, газовый и т. п.)  4) сорт, марка (пива, вина); (спиртной) напиток  5) (разг.) пивная, бар  6) (сл.) выманивание денег или подарка  7) (спец.) сверло с насечками (тж. screw tap)  8) (эл.) отвод, ответвление, отпайка  9) тройник  10) (сад.) трубка для подсочки  11) подслушивающее устройство на служебном телефоне  12) подслушивание телефонных разговоров  13) выпуск ценных бумаг   14) снабжать втулкой или затычкой; делать, ставить кран  15) вынимать втулку  16) наливать жидкость; наливать вино или пиво  17) цедить, нацеживать  18) торговать вином или пивом небольшими дозами, торговать распивочно, в разлив  19) (мед.) делать прокол или надрез; вскрывать нарыв; осушать (полость); откачивать, выкачивать (жидкость)  20) делать надрез на дереве, подсачивать  21) (разг.) разбить нос до крови  22) вытягивать, выуживать, выжимать (сведения и т. п.)  23) открывать, извлекать; начинать использовать  24) отводить  25) подключать (к линии связи)  26) подключаться  27) перехватывать (телефонные сообщения); подслушивать  28) (спец.) нарезать внутреннюю резьбу  29) пробивать летку, выпускать (металл из печи и т. п.)   30) легкий удар; стук  31) набойка  32) металлическая набойка, подковка (на ботинке)  33) чечетка  34) (диал.) чуточка, капелька  35) (мн.ч.) (ам.) (воен.) сигнал тушить огни; отбой; вечерняя зоря  36) сигнал горном при погребении  37) (мн.ч.) (разг.) безнадежное положение; капут, крышка  38) легко ударять; стукать  39) стучать  40) выбивать  41) отбивать  42) отбивать чечетку  43) выстукивать  44) делать набойку  45) прибивать, забивать  46) (спорт.) толкать (мяч)"
684;95881;tan;"1) дубильное корье  2) танин  3) выработанное или использованное дубильное корье (тж. spent tan)  4) желтовато-коричневый цвет; цвет бронзы  5) ботинок или сапог коричневого цвета  6) (тк. в ед. ч.) загар  7) (the tan) (разг.) цирк  8) рыжевато-коричневый; желтовато-коричневый  9) дубильный  10) дубить (кожу)  11) укреплять танином; воздействовать раствором танина  12) делать загорелым; обжигать кожу  13) загорать  14) (разг.) дубасить; сечь (тж. to tan smb.'s hide)  15) (сокр.) от tangent (мат.) касательная; тангенс"
11451;94541;supper;1) ужин, время ужина  2) вечер с ужином (часто с благотворительной целью)  3) (рел.) (S.) вечеря  4) (the S.) причащение, причастие   5) ужинать  6) кормить ужином
13232;118585;stretch;"1) вытягивание, растягивание  2) (спорт.) выпрямление  3) (тех.) натяжение, растяжение  4) (спец.) эластичность  5) напряжение  6) протяжение, пространство; участок, отрезок  7) (спорт.) отрезок дистанции  8) промежуток времени  9) (сл.) срок заключения  10) превышение, выход за пределы  11) направление  12) прогулка, разминка  13) (мор.) галс курсом бейдевинд   14) растягивающийся; эластичный; сделанный из эластичной ткани или из эластичного волокна  15) растягивать, вытягивать, удлинять, тянуть  16) растягиваться, вытягиваться, удлиняться, тянуться  17) расширять  18) натягивать, напрягать  19) натягиваться, напрягаться  20) тянуть, натягивать  21) тянуться, простираться, иметь протяжение  22) продолжаться  23) (разг.) преувеличивать; допускать натяжки  24) (разг.) свалить, повалить (ударом; (тж.) stretch out)  25) (мор.) идти курсом бейдевинд"
13230;118583;straw;1) солома  2) соломинка (естественная или пластмассовая)  3) соломка (материал для шляп и т. п.)  4) соломенная шляпа  5) пустяк, мелочь  6) палевый, бледно-желтый цвет, цвет соломы (тж. straw colour)   7) соломенный  8) бледно-желтый, палевый, цвета соломы  9) ненадежный, сомнительный
9895;92948;stove;1) печь, печка  2) воздухонагреватель  3) теплица, оранжерея  4) сушильная камера  5) грелка для ног  6) сушить (в печке и т. п.)  7) высаживать в теплице  8) окуривать серой  9) (p.) (и p-p.) от stave
9839;92890;stork;(зоол.) аист (Ciconia)
993;68735;pantyhose;(ам.) колготки
3105;98398;tights;1) (употр. с гл. во мн. ч.) трико (одежда танцоров, акробатов и т. п.)  2) колготки  3) трико (одежда мужчин в XVIII и в начале XIX в.в.)
12705;113633;stocking;чулок
9598;92646;stir;"1) шевеление, движение  2) помешивание, размешивание  3) суматоха, суета, переполох  4) толчок, подталкивание  5) (редк.) движение (в народе, обществе и т. п.)  6) движение души, смутное чувство  7) шевелить, двигать  8) шевелиться, двигаться  9) мешать, помешивать, размешивать; взбалтывать (тж. stir up)  10) (тж. stir up) волновать, возбуждать  11) (тж. stir up) волноваться, возбуждаться   12) (сл.) тюрьма, тюряга, каталажка"
9248;92289;steep;"1) круча, крутизна; обрыв, пропасть  2) небо  3) крутой  4) (разг.) чрезмерный, преувеличенный  5) вздутый, очень высокий (о цене)  6) (разг.) невероятный, неправдоподобный (о рассказе)  7) погружение (в жидкость); пропитка, пропитывание; замочка, мочка  8) (спец.) замочная жидкость  9) ванна для пропитки; замочный чан, мочило  10) погружать (в жидкость)  11) вымачивать, замачивать  12) топить, заливать  13) настаивать, делать настой  14) окутывать (о тумане, дыме и т. п.)  15) часто refl погружаться, уходить с головой; погрязнуть  16) (in) пропитывать  17) (спец.) бучить, выщелачивать "
9050;92077;state;"1) (тк. в ед. ч.) состояние, положение  2) строение, структура  3) общественное положение, особ. высокое; сословная принадлежность  4) великолепие, пышность; помпа, парадность  5) напряженное или возбужденное состояние  6) состояние  7) (полигр.) корректурный оттиск гравюры  8) излагать; заявлять; формулировать  9) констатировать, утверждать  10) устанавливать; точно определять  11) (редк.) помещать, располагать, размещать  12) государство  13) государственный аппарат  14) государственная власть; светская (нецерковная власть)  15) (S.) (разг.) госдепартамент (США)  16) штат  17) (the States) (разг.) Соединенные Штаты Америки  18) государственный  19) (обыкн. S.) (ам.) относящийся к штату"
13701;122433;stiffened;1) окоченевший  2) одеревеневший  3) одеревенелый
9502;92549;stiff;"1) вексель  2) поддельная банкнота  3) поддельный чек  4) тайное письмо; секретное послание; записка переданная тайком  5) нескладеха  6) босяк, бродяга  7) зануда, ""сухарь""  8) жадина, сквалыга  9) мертвецки пьяный человек  10) труп, мертвец  11) участник соревнования, обреченный на неудачу (особ. о скаковой лошади); пустой номер  12) парень, человек  13) (ам.) рабочий (особ. неквалифицированный); работяга; батрак  14) жесткий, крепкий; тугой, неэластичный  15) окоченевший, застывший; оцепеневший  16) напряженный, деревянный  17) плохо действующий, тугоподвижный  18) полужидкий; вязкий, густой, плотный  19) твердый, решительный, непреклонный  20) ожесточенный, упорный  21) неловкий, неуклюжий  22) мертвецки пьяный  23) холодный, чопорный  24) трудный  25) тяжелый, крутой (о спуске, подъеме и т. п.)  26) твердый, трудный для обработки (о почве)  27) сильный (о ветре)  28) крепкий (о напитках)  29) сильнодействующий (о лекарстве)  30) (о ценах и т. п.)  31) высокий  32) устойчивый  33) чрезмерный (о требованиях и т. п.)  34) строгий (о наказании)  35) плотно упакованный  36) (разг.) битком набитый  37) (редк.) упрямый  38) (мед.) ригидный  39) (мор.) остойчивый, невалкий   40) до изнеможения, до смерти  41) жестко; не сгибаясь"
13348;118701;stake;"1) кол, столб  2) стойка, подпорка (для дерева); жердь  3) веха  4) (ист.) столб, к которому привязывали осужденного на сожжение  5) (the stake) смерть на костре, сожжение заживо (казнь)  6) (собир.) колья, столбы (в заборе, изгороди и т. п.)  7) небольшая переносная наковальня  8) колода для мездрения кожи  9) автомобиль с решетчатым кузовом  10) провешивать, обозначать вехами, отмечать границу чего-л. вехами (тж. stake off, stake out)  11) загораживать, обносить кольями (тж. stake off)  12) подпирать, поддерживать, укреплять (с помощью кольев)  13) прикреплять, закреплять (с помощью кольев и т. п.)  14) пронзать, прокалывать (колом и т. п.)  15) разминать, тянуть (кожу)  16) (ист.) привязывать к столбу для сожжения  17) (ист.) сажать на кол (тж. stake up)  18) ставка (в картах и т. п.); заклад (при пари и т. п.)  19) (мн.ч.) приз (на состязаниях)  20) (мн.ч.) скачки на приз  21) доля, часть (в прибыли и т. п.)  22) заинтересованность в каком-л. деле  23) (разг.) образ жизни; линия поведения  24) (ам.) (ист.) деньги или снаряжение, выдаваемые золотоискателю в счет будущих находок  25) делать ставку; ставить на заклад  26) держать пари, биться об заклад  27) делать задаток, авансировать  28) (ам.) поддерживать материально, финансировать  29) (ам.) (ист.) снабжать золотоискателя деньгами или снаряжением в счет его будущих находок"
8673;91686;squirt;1) слабая или тонкая струя, струйка  2) шприц  3) спринцовка  4) водяной пистолет (тж. squirt gun)  5) (новозел.) револьвер  6) (разг.) нахал, выскочка  7) (ам.) паренек, постреленок  8) (разг.) самое дешевое пиво  9) (сл.) реактивный самолет  10) бить тонкой или слабой струей  11) спринцевать  12) впрыскивать  13) (тех.) выдавливать, шприцевать
8625;91638;squeeze;"1) сжатие, сжимание, сдавливание  2) пожатие  3) объятие  4) (разг.) теснота, давка  5) (сл.) тусовка, сборище  6) (разг.) давление, принуждение  7) вымогательство, шантаж  8) выжатый сок  9) выжимки  10) оттиск (монеты и т. п.)  11) тяжелое положение, затруднение, ""узкое место""  12) (фин.) (бирж.) дорогие деньги, стесненный кредит; ограничение кредита; высокая стоимость займов (на покупку домов и т. п.)  13) комиссионные  14) (горн.) осадка кровли  15) (австрал.) (разг.) женская талия  16) сжимать, сдавливать, стискивать  17) выжимать, выдавливать (тж. squeeze out)  18) заставлять, вынуждать  19) вымогать  20) (out of) выколачивать (налоги и т. п.); выжимать (из кого-л.)  21) притеснять, эксплуатировать  22) (тж. squeeze in) втискивать, впихивать, пропихивать  23) втискиваться, впихиваться, протискиваться  24) тесниться (обыкн. squeeze up)  25) делать оттиск (монеты и т. п.)  26) (карт.) лишить контрпартнера заручек в длинной масти (бридж)  27) (тех.) обжимать, уплотнять; выпрессовывать "
836;30244;eggplant;1) (бот.) баклажан (Solanum melongena)  2) красновато-лиловый цвет
6637;6615;aubergine;1) (бот.) баклажан (Solanum melongena)  2) красновато-лиловый цвет
13191;118544;squash;"1) мезга, размягченная масса, кашица  2) фруктовый сок (обыкн. с газированной водой)  3) толкучка, теснота, толчея  4) мягкий резиновый мяч  5) сквош (род упрощенного тенниса)  6) (ам.) (спорт.) американский сквош  6) толпа, давка  7) что-либо мягкое, податливое  8) плюханье (в воду и т. п.)  9) хлюпанье, чавканье (грязи и т. п.)   10) плюх, шлеп  11) расплющивать, раздавливать; разминать  12) выжимать сок  13) превращаться в кашу, месиво; расплющиваться  14) (разг.) подавлять, уничтожать  15) (разг.) обрезать, заставить замолчать  16) заталкивать, запихивать  17) протискиваться, пробиваться. проталкиваться  18) втискиваться  19) тесниться (часто squash up)  20) толпиться  21) хлюпать, шлепать  22) идти с хлюпаньем, шлепать  23) плюхаться, шлепаться  24) (ам.) (бот.) тыква большая столовая (Cucurbita maxima)  25) (ам.) тыква; кабачок; патиссон; баклажан  26) (уст.) ондатра  27) (уст.) выхухоль"
13188;118541;spy;"1) шпион, тайный агент; разведчик  2) шпик, соглядатай  3) (воен.) лазутчик  4) заниматься шпионажем; добывать разведывательные данные  5) (обыкн. on) следить, шпионить (за кем-л.)  6) подсматривать (за кем-л.); высматривать что-либо  7) выслеживать, разнюхивать (тж. spy out)  8) рассматривать, исследовать, осматривать (тж. spy out)  9) подмечать, замечать  10) (астр.) наблюдать в телескоп "
8458;91470;sprinkle;"1) брызганье, обрызгивание, опрыскивание; окропление  2) окраска путем пульверизации  3) красящий раствор для пульверизации  4) небольшое количество, капля  5) лейка  6) (церк.) кропило  7) брызгать, кропить, окроплять; разбрызгивать, обрызгивать; опрыскивать  8) разбрасывать, посыпать  9) уснащать  10) брызгать, давать брызги  11) накрапывать, моросить  12) выпадать (о дожде)"
13182;118535;splash;"1) плеск, всплеск  2) брызги  3) брызганье  4) пятно  5) (разг.) капелька, небольшое количество (жидкости)  6) (разг.) эффект, выставление напоказ; сенсация  7) (редк.) пули  8) (воен.) (профес.) самолет противника, сбитый над водой  9) (воен.) (профес.) падение ракеты при неудачном пуске  10) (воен.) (профес.) ликвидация ракеты в полете  11) брызгать, разлетаться брызгами  12) разбрызгивать, расплескивать  13) забрызгивать, обрызгивать  14) плескать  15) плескаться  16) шлепать (по воде, грязи)  17) плюхнуться, бултыхнуться  18) усыпать, усеивать, расцвечивать  19) (разг.) тратить без счета, транжирить (тж. splash out)  20) (разг.) печатать аршинными буквами; подавать материал броско, под кричащими заголовками  21) (воен.) (профес.) сбивать самолет, (обыкн.) над водой  22) приводняться (о космическом корабле; (тж.) splash down)  23) (звукоподрожат.) (редк.) плюх!"
7647;90651;speckled;1) в крапинку, крапчатый  2) пятнистый  3) рябой, пестрый  4) веснушчатый  5) (разг.) пестрый, неоднородный, смешанный
7643;90647;speck;"1) пятнышко, крапинка  2) частица, частичка; крупинка  3) крупица, капля  4) испещрять, усеивать  5) превращаться в точку   6) (ам.) (ю-афр.) ворвань  7) (ам.) (ю-афр.) жирное мясо; шпик; бекон"
7526;90523;sparrow;(зоол.) воробей (Passer) 
7445;90420;spade;"1) лопата, лопатка; заступ  2) скребок  3) совок  4) нож (для разлелки китовых туш)  5) (воен.) сошник   6) копать лопатой  7) разделывать (китовую тушу)  8) (карт.) пики, пиковая масть  9) пика, карта пиковой масти, пиковка "
7363;90336;sow;1) свинья, свиноматка  2) настыль, козел   3) сеять, высеивать  4) распространять, сеять  5) засеивать  6) усеивать 
7166;90124;sore;"1) болячка; (накожная) язва; нарыв; рана; воспаление  2) синяк, кровоподтек; ожог  3) больное место   4) болезненный; чувствительный; воспаленный, больной  5) чувствительный, легкоранимый; раздражительный  6) (разг.) сердитый, раздраженный, обиженный  7) больной, тяжелый  8) горестный; тяжкий; полный горя  9) крайний, острый   10) (уст.) сильно, глубоко, крайне  11) (редк.) ранить, огорчать, причинять боль"
6833;89778;soil;"1) почва, грунт  2) замля, страна  3) грязь, пятно  4) экскременты, нечистоты; отбросы  5) навоз; компост  6) (охот.) болото или ручей, где прячется загнанное животное  7) пачкать, грязнить, марать; покрывать пятнами  8) пачкаться, грязниться, мараться  9) порочить, осквернять, бесчестить  10) тускнеть  11) валяться в грязи, плескаться в воде (о животных)  12) (охот.) спасаться от преследования в болоте или в воде (о животных)  13) (с-х.) унавоживать, удобрять  14) (с-х.) давать скоту зеленый корм"
6641;89576;sob;"1) рыдание; всхлипывание  2) рыдать; всхлипывать  3) говорить, задыхаясь от рыданий (также sob out)  4) захлебываться (о двигателе)  5) реветь, завывать (о ветре)"
6616;89550;soap;"1) мыло  2) (разг.) лесть  3) (ам.) (сл.) деньги (особенно идущие на подкуп), ""подмазка""  4) (разг.) (рад.) (тлв.) ""мыльная опера"", многосерийная передача (преимущественно для домохозяек)  5) (разг.) сентиментальная пьеса, мелодрама   6) намыливать; мылить  7) намыливаться; мылиться  8) (разг.) льстить (также soap up, soap down)"
5837;88764;sleet;"1) дождь со снегом; мокрый снег, крупа  2) ледяная корка, гололед (на деревьях, дороге и т. п.)  3) идти (о дожде со снегом)"
5706;88621;slam;"1) громкое хлопанье; шум (захлопывающейся двери)  2) сильный удар  3) нокаутирующий удар (бокс)  4) (ам.) (разг.) строгая критика  5) (тж. slam to, slam down) со стуком закрывать, захлопывать  6) с шумом закрываться, захлопываться  7) со стуком швырять, бросать (тж. slam down)  8) падать со стуком, стукаться  9) хлопать, стучать (обо что-либо)  10) с силой надвинуть, нажать  11) бить, ударять  12) посылать, направлять ударом  13) (разг.) резко критиковать; разносить, подвергать нападкам  14) (карт.) шлем  15) (карт.) выиграть шлем  16) полностью разбить, разгромить  17) (сл.) тюрьма; каталажка, тюряга"
5723;88638;slap;1) шлепок  2) удар (по самолюбию), пощечина, оскорбление  3) (разг.) попытка  4) порыв (ветра)  5) (театр.) (жарг.) грим   6) (разг.) вдруг, внезапно  7) (эмоц-усил.) прямо, как раз  8) (разг.) точно  9) шлепать, хлопать  10) громко, с силой хлопать (чем-либо)  11) (редк.) с шумом, с силой захлопываться  12) (тж. slap down) энергично, с силой швырять, бросать  13) глухо бить, ударяться  14) (обыкн. on) надвинуть, нахлобучить  15) намазать (краской)  16) набавлять, прибавлять 
5717;88632;slant;"1) уклон, косина; скос  2) наклонная плоскость; склон (горы); косой срез; скат  3) косой луч  4) косая черта, ""дробь"" (  5) (биол.) культура на скошенном агаре  6) (горн.) наклонная выработка  7) (ам.) (разг.) точка зрения; позиция, отношение; подход  8) (ам.) (разг.) быстрый взгляд  9) (ам.) (разг.) шанс, случай  10) (ам.) (разг.) ехидство; язвительный намек  11) (ам.) тенденция (в статье); направление, дух (журнала)   12) косой; наклонный  13) косо; наклонно; набок  14) наклонять; отклонять  15) наклоняться; отклоняться  16) склоняться (к чему-либо)  17) падать косо (о свете)  18) (ам.) (разг.) подготавливать, приспосабливать (для кого-либо)  19) (ам.) (разг.) необъективно представлять, передергивать (факты)  20) ударить косо (о пуле)"
1638;69418;pass over;"1) переправляться  2) переправлять, перевозить  3) упускать, пропускать  4) пропускать, оставлять без внимания; обходить молчанием  5) проходить  6) передавать  7) рассматривать, останавливаться (на каком-либо вопросе)  8) умереть  9) обойти (по службе)  10) (ам.) обходить, избегать (кого-либо)  11) (хим.) дистиллироваться"
5588;88493;skip;"1) прыжок, скачок  2) пропуск (при чтении)  3) (разг.) танец  4) (разг.) бег  5) (воен.) рикошет  6) прыгать, скакать  7) прыгать через скакалку  8) (разг.) резвиться, прыгать (тж. skip about)  9) бежать вприпрыжку  10) (часто over) перепрыгивать, перескакивать  11) (from) перескакивать, переключаться  12) пропускать, делать пропуски; обходить, не затрагивать (тж. skip over)  13) (over, through) бегло просматривать  14) (школ.) перескакивать (через класс)  15) (ам.) (разг.) торопиться, спешить  16) (ам.) (разг.) скрыться, улизнуть, смыться (тж. skip off)  17) (разг.) умереть (часто skip out)  18) (воен.) рикошетировать  19) заставить подскочить или отскочить  20) (воен.) наносить бомбовый удар с рикошетированием  21) (горн.) скип; бадья; опрокидывающаяся вагонетка  22) (сокр.) от skipper (мор.) (разг.) командир корабля  23) (сокр.) от skipper (ам.) (ав.) (разг.) командир воздушного корабля"
